Student_ID,Recommended_Stream,Math,Science,Biology,English,SocialStudies,Language,LogicalReasoning,AnalyticalSkills,NumericalAbility,Creativity,CommunicationSkills,ArtisticSkills,PracticalSkills
1279,Arts,52,48,46,84,100,98,79,77,45,96,100,95,60
1280,Arts,60,41,45,90,80,92,74,74,50,88,87,90,61
1281,Arts,48,55,46,89,85,98,63,80,43,85,99,81,72
1282,Arts,48,42,54,99,83,94,69,68,42,91,85,99,70
1283,Arts,54,54,47,90,100,91,69,61,58,94,83,99,74
1284,Arts,43,47,60,98,93,80,79,71,53,87,80,92,73
1285,Arts,52,42,56,81,83,84,77,69,42,93,94,88,75
1286,Arts,45,59,58,100,94,94,65,77,52,96,94,93,78
1287,Arts,47,58,51,80,84,97,71,78,46,80,91,89,70
1288,Arts,52,45,56,99,85,80,67,74,55,95,94,80,63
1289,Arts,46,55,44,81,94,86,64,65,49,88,89,97,60
1290,Arts,59,46,45,83,94,92,76,76,51,100,98,90,70
1291,Arts,56,60,46,86,81,98,73,63,47,99,97,96,60
1292,Arts,60,47,42,91,92,98,65,80,48,80,80,98,67
1293,Arts,56,44,45,96,99,98,75,75,54,90,89,91,60
1294,Arts,52,40,46,90,90,81,73,63,47,85,93,98,70
1295,Arts,43,54,48,80,96,80,70,60,46,92,95,92,69
1296,Arts,45,53,52,98,80,86,66,60,54,81,100,97,73
1297,Arts,59,60,42,89,95,82,60,61,51,97,88,82,66
1298,Arts,46,54,58,90,89,88,76,77,49,89,85,100,69
1299,Arts,44,55,44,88,89,84,69,72,43,100,99,84,72
1300,Arts,49,45,55,85,82,99,77,80,48,82,94,98,69
1301,Arts,56,50,53,100,100,83,68,71,44,82,91,98,61
1302,Arts,57,55,45,96,85,97,61,69,45,96,94,98,73
1303,Arts,55,47,41,87,80,97,80,79,50,93,94,87,69
1304,Arts,50,55,42,86,100,90,60,72,47,82,98,86,68
1305,Arts,44,46,45,97,81,80,77,71,44,92,89,97,77
1306,Arts,53,47,43,97,96,80,65,65,50,86,90,94,75
1307,Arts,60,52,50,82,80,98,66,61,48,87,83,97,63
1308,Arts,58,45,56,90,94,89,79,77,54,80,98,97,80
1309,Arts,43,44,42,83,88,89,71,70,54,90,94,91,72
1310,Arts,52,40,54,81,91,80,76,70,54,85,91,97,70
1311,Arts,59,46,52,95,87,97,74,66,44,84,95,89,63
1312,Arts,54,44,52,100,91,84,78,68,57,85,100,83,64
1313,Arts,48,40,55,95,100,82,77,77,45,99,89,93,65
1314,Arts,54,55,53,83,93,97,77,76,51,96,81,91,69
1315,Arts,48,40,43,96,89,81,79,62,40,88,90,88,79
1316,Arts,54,58,52,94,82,88,76,73,49,86,84,86,67
1317,Arts,42,55,57,87,91,97,70,78,43,88,81,85,64
1318,Arts,47,59,55,97,97,86,63,72,53,95,97,91,71
1319,Arts,55,59,40,85,83,94,70,75,58,93,92,87,67
1320,Arts,44,59,51,85,99,99,64,66,46,99,100,89,71
1321,Arts,41,50,41,89,81,98,67,66,44,98,86,95,60
1322,Arts,43,41,46,97,89,84,64,68,49,81,80,99,73
1323,Arts,57,40,56,88,91,80,80,75,56,81,90,82,79
1324,Arts,42,58,47,97,86,96,64,71,60,89,88,100,78
1325,Arts,53,45,45,88,96,97,66,71,49,99,96,99,68
1326,Arts,56,50,53,81,96,88,60,74,55,100,88,84,72
1327,Arts,55,46,47,95,84,87,62,65,57,100,91,94,78
1328,Arts,53,47,51,90,92,87,78,70,47,93,88,87,74
1329,Arts,45,54,53,98,92,95,79,62,53,98,93,90,72
1330,Arts,43,54,56,91,89,91,67,72,44,89,97,82,77
1331,Arts,55,40,57,90,81,88,65,76,48,88,82,97,74
1332,Arts,47,41,53,90,81,96,71,61,43,88,94,94,69
1333,Arts,49,42,40,81,99,99,75,75,46,83,81,99,65
1334,Arts,54,42,51,90,98,100,63,79,55,86,80,82,79
1335,Arts,41,48,50,97,95,80,75,72,42,93,96,81,67
1336,Arts,42,58,40,88,91,96,69,64,42,96,95,89,70
1337,Arts,46,47,40,91,89,81,74,80,53,94,89,92,77
1338,Arts,46,52,48,100,90,92,76,76,53,85,80,96,68
1339,Arts,53,49,59,93,80,100,72,68,51,94,96,97,67
1340,Arts,49,45,58,91,91,94,78,61,49,93,82,98,63
1341,Arts,41,60,46,97,87,94,77,68,46,98,98,96,69
1342,Arts,52,48,44,92,99,92,69,70,57,92,86,88,73
1343,Arts,50,53,53,91,99,83,65,75,58,93,83,100,67
1344,Arts,57,58,41,85,84,91,62,62,40,86,97,95,80
1345,Arts,49,58,57,86,92,86,67,61,41,100,99,81,76
1346,Arts,52,51,47,94,85,95,64,70,60,88,93,94,79
1347,Arts,44,52,56,94,97,99,71,78,45,96,80,98,65
1348,Arts,60,57,47,99,80,93,66,77,58,100,92,95,64
1349,Arts,41,56,42,87,85,94,63,71,46,98,85,86,63
1350,Arts,56,40,54,92,92,82,73,61,44,96,83,82,77
1351,Arts,46,50,60,100,90,83,65,63,57,96,83,100,77
1352,Arts,40,41,41,99,96,98,61,60,42,87,86,87,65
1353,Arts,52,51,44,97,95,91,61,63,50,94,82,96,76
1354,Arts,56,49,58,93,83,90,69,63,50,83,88,86,74
1355,Arts,45,43,59,90,98,84,62,73,60,85,100,96,69
1356,Arts,47,57,58,100,96,97,80,61,50,93,81,81,62
1357,Arts,60,56,40,91,87,96,67,76,59,85,93,96,68
1358,Arts,48,60,58,94,94,84,69,65,56,95,86,92,66
1359,Arts,59,55,57,80,84,85,61,64,47,81,92,90,75
1360,Arts,54,57,51,90,86,83,77,72,51,87,85,86,77
1361,Arts,48,42,60,83,97,95,72,73,52,89,97,80,80
1362,Arts,60,41,50,96,100,82,69,80,43,89,83,86,77
1363,Arts,55,42,44,84,94,97,62,64,60,94,85,91,74
1364,Arts,43,53,55,94,100,97,70,72,56,81,88,93,67
1365,Arts,57,40,57,83,98,91,73,68,45,100,80,82,71
1366,Arts,46,60,56,91,93,87,78,78,45,83,83,86,60
1367,Arts,54,44,56,83,82,87,78,77,40,94,82,95,71
1368,Arts,55,43,42,95,85,82,62,62,50,94,89,88,75
1369,Arts,54,47,46,99,96,91,71,71,47,84,82,84,64
1370,Arts,57,50,55,81,81,96,79,61,48,83,83,80,79
1371,Arts,52,55,45,89,82,84,60,63,43,80,96,82,70
1372,Arts,48,43,42,97,99,88,71,63,51,98,84,80,71
1373,Arts,50,41,43,99,96,83,79,77,45,98,87,94,70
1374,Arts,60,47,49,88,85,100,70,68,42,97,94,100,71
1375,Arts,43,40,45,83,86,92,64,64,54,94,83,92,80
1376,Arts,43,45,42,99,80,81,62,67,53,94,89,88,72
1377,Arts,60,53,52,82,91,80,63,68,59,100,86,95,65
1378,Arts,42,52,59,83,80,99,61,80,52,89,85,100,61
1379,Arts,53,44,46,100,87,88,64,79,47,86,83,94,74
1380,Arts,44,52,42,85,83,99,78,80,49,83,92,94,74
1381,Arts,44,54,48,85,94,84,60,65,41,100,92,85,72
1382,Arts,40,50,41,84,86,87,79,72,50,96,82,93,68
1383,Arts,54,41,42,94,95,99,74,61,59,93,100,98,64
1384,Arts,56,53,54,95,86,90,68,64,50,100,99,93,63
1385,Arts,47,58,57,89,81,91,71,74,54,90,81,87,80
1386,Arts,48,59,56,88,95,94,61,60,43,88,87,92,67
1387,Arts,58,47,55,91,95,100,65,66,52,98,99,88,61
1388,Arts,55,51,40,84,85,97,71,71,58,88,91,97,69
1389,Arts,53,59,50,83,91,100,73,64,45,97,99,88,71
1390,Arts,47,53,50,92,96,99,68,79,41,100,92,95,77
1391,Arts,40,58,52,100,89,91,73,77,43,89,98,94,73
1392,Arts,46,45,52,89,91,92,71,63,43,81,85,93,79
1393,Arts,60,49,48,91,88,94,77,60,57,83,85,82,66
1394,Arts,46,57,43,97,96,91,80,73,58,86,83,99,67
1395,Arts,60,48,45,82,90,82,73,69,44,85,88,93,72
1396,Arts,57,40,46,95,82,89,77,67,44,82,85,85,74
1397,Arts,53,42,48,86,89,85,75,65,40,92,97,80,68
1398,Arts,60,59,52,97,96,80,63,78,57,93,81,88,63
1399,Arts,59,48,60,93,98,92,78,79,42,99,98,87,76
1400,Arts,47,50,56,93,82,82,64,63,42,84,88,87,78
1401,Arts,47,46,54,94,97,88,61,76,60,99,88,87,60
1402,Arts,54,40,43,87,88,81,70,80,40,91,88,96,79
1403,Arts,56,54,48,81,87,91,75,76,53,97,93,97,80
1404,Arts,48,58,54,97,88,94,68,75,43,97,82,100,74
1405,Arts,60,51,54,91,87,95,67,60,53,96,94,95,74
1406,Arts,42,52,51,98,84,94,69,65,40,91,99,89,61
1407,Arts,43,48,58,88,81,91,74,79,45,80,84,93,67
1408,Arts,54,47,41,100,81,87,61,64,40,94,100,81,80
1409,Arts,55,45,50,92,94,87,77,76,40,86,80,90,76
1410,Arts,41,59,56,87,86,91,73,66,53,99,97,97,78
1411,Arts,57,52,40,90,98,84,64,64,58,89,81,100,63
1412,Arts,48,47,43,85,96,85,75,74,59,91,94,87,80
1413,Arts,49,40,56,82,82,90,66,76,41,98,93,81,79
1414,Arts,59,40,58,100,90,97,60,78,57,86,97,82,69
1415,Arts,49,55,42,93,92,83,76,73,46,84,100,95,65
1416,Arts,43,54,40,90,83,96,68,71,51,83,97,96,65
1417,Arts,49,41,49,80,91,96,71,78,40,94,87,86,77
1418,Arts,51,40,47,98,99,83,72,62,41,84,100,94,65
1419,Arts,43,58,56,96,100,97,79,60,40,97,97,85,76
1420,Arts,60,52,41,84,85,100,79,74,45,96,88,83,70
1421,Arts,50,50,46,99,88,86,65,76,54,86,98,85,67
1422,Arts,59,51,43,99,96,84,63,65,45,81,90,95,79
1423,Arts,56,40,41,91,89,97,78,72,41,85,82,83,63
1424,Arts,40,48,41,84,90,82,72,64,45,88,93,92,68
1425,Arts,59,56,44,84,88,92,79,79,55,93,98,90,64
1426,Arts,46,51,45,86,92,98,72,76,53,90,86,84,69
1427,Arts,58,40,54,88,91,90,62,63,52,88,82,84,79
1428,Arts,47,54,53,88,88,98,69,69,42,99,93,83,80
1429,Arts,55,54,58,90,86,90,78,64,60,95,97,84,60
1430,Arts,43,54,44,97,89,81,62,65,44,89,80,97,69
1431,Arts,42,40,56,97,82,95,62,79,44,83,81,97,63
1432,Arts,43,60,59,95,81,97,70,73,49,96,93,84,63
1433,Arts,40,56,43,93,84,83,61,67,48,81,90,90,71
1434,Arts,60,53,56,98,89,88,76,69,44,88,90,87,72
1435,Arts,58,59,51,92,93,100,69,72,47,80,92,97,62
1436,Arts,48,45,50,86,86,84,65,66,41,86,83,94,71
1437,Arts,54,44,59,91,88,81,61,80,50,89,92,100,64
1438,Arts,56,48,44,94,96,84,70,71,45,86,91,91,70
1439,Arts,56,46,44,95,86,93,73,66,46,81,82,80,72
1440,Arts,42,50,44,83,85,81,66,74,47,97,97,91,71
1441,Arts,52,52,44,99,81,93,78,71,54,87,81,96,80
1442,Arts,54,54,54,87,86,96,69,77,44,85,98,98,75
1443,Arts,41,48,58,88,81,98,67,64,44,94,88,87,77
1444,Arts,45,59,46,82,94,86,72,78,41,86,92,92,78
1445,Arts,49,47,47,95,96,84,61,79,45,80,94,81,74
1446,Arts,45,42,45,84,88,85,69,71,46,89,85,90,76
1447,Arts,42,59,60,83,99,82,68,60,51,91,92,100,68
1448,Arts,51,56,50,82,98,82,80,80,56,98,88,80,61
1449,Arts,49,49,43,98,82,98,71,74,45,100,87,97,72
1450,Arts,60,42,51,81,94,99,63,70,52,82,89,99,61
1451,Arts,60,50,57,93,100,93,75,70,45,100,95,82,75
1452,Arts,50,60,47,90,82,98,77,61,60,80,100,82,72
1453,Arts,53,52,52,91,95,80,62,70,44,89,87,94,75
1454,Arts,52,57,59,84,96,90,76,66,53,81,93,83,62
1455,Arts,58,50,41,87,95,96,76,62,41,96,92,88,75
1456,Arts,44,55,53,80,97,95,67,78,59,88,97,81,75
1457,Arts,49,52,51,83,95,100,62,77,54,100,95,97,74
1458,Arts,43,53,60,89,84,80,80,72,43,84,83,95,80
1459,Arts,50,47,53,96,99,81,72,71,44,83,96,100,65
1460,Arts,51,56,44,81,87,86,75,74,56,91,95,95,70
1461,Arts,40,58,44,90,94,83,78,63,54,80,87,100,65
1462,Arts,48,58,56,96,82,83,61,64,48,100,91,99,71
1463,Arts,42,53,51,91,97,90,71,66,47,84,94,93,74
1464,Arts,41,51,44,99,90,100,61,70,58,92,100,83,63
1465,Arts,50,44,54,94,86,81,79,72,52,99,92,99,70
1466,Arts,46,49,48,93,80,94,80,71,57,92,80,92,65
1467,Arts,50,53,42,85,90,96,65,63,45,91,93,94,71
1468,Arts,42,46,44,88,82,97,70,77,51,86,83,80,74
1469,Arts,55,44,40,90,95,81,64,66,56,82,86,98,61
1470,Arts,48,56,43,90,85,98,74,76,58,99,84,80,78
1471,Arts,47,40,52,85,92,86,80,80,43,91,92,88,66
1472,Arts,54,44,59,87,100,98,61,65,45,92,87,95,77
1473,Arts,52,42,46,99,99,96,61,75,44,84,80,82,71
1474,Arts,44,60,59,94,91,83,60,62,52,99,95,81,71
1475,Arts,53,45,49,85,95,80,71,73,40,84,89,82,77
1476,Arts,43,53,48,90,99,82,61,61,49,91,93,90,80
1477,Arts,54,51,50,96,95,87,60,65,47,99,89,83,71
1478,Arts,60,58,41,99,97,90,76,78,60,96,98,89,77
1479,Arts,51,60,49,86,95,94,75,61,54,86,94,100,77
1480,Arts,43,45,54,90,87,84,64,75,55,85,100,100,64
1481,Arts,54,49,57,93,83,80,61,61,55,84,91,88,79
1482,Arts,52,48,52,90,87,86,63,76,41,81,97,94,67
1483,Arts,58,51,40,88,98,100,76,77,58,95,81,88,64
1484,Arts,43,55,49,90,82,86,61,78,50,85,81,81,68
1485,Arts,59,56,44,96,94,84,80,72,48,93,88,80,64
1486,Arts,53,59,46,96,96,86,76,79,40,93,95,90,70
1487,Arts,53,42,53,87,80,97,67,71,53,84,95,94,69
1488,Arts,49,56,53,94,97,94,64,70,42,87,96,94,64
1489,Arts,53,46,56,87,80,100,76,77,58,90,86,91,71
1490,Arts,54,60,50,80,96,81,75,67,41,94,99,96,77
1491,Arts,51,40,50,84,100,80,68,69,51,89,83,100,65
1492,Arts,46,40,45,100,92,95,69,65,50,97,87,94,63
1493,Arts,44,50,40,100,84,100,70,77,53,95,88,94,66
1494,Arts,44,50,51,86,85,82,62,60,60,82,85,86,73
1495,Arts,54,40,60,96,83,83,78,67,45,89,93,83,76
1496,Arts,47,44,47,96,95,87,73,61,60,98,85,86,61
1497,Arts,49,58,44,82,82,81,62,66,47,80,90,93,71
1498,Arts,47,44,59,85,80,81,60,62,57,85,84,90,64
1499,Arts,49,43,57,82,88,88,68,73,59,95,95,83,69
1500,Arts,48,43,59,90,96,94,67,71,48,84,87,89,78
1501,Arts,60,54,51,83,92,97,63,76,40,94,90,86,78
1502,Arts,55,56,49,95,89,97,70,78,58,99,84,88,60
1503,Arts,41,40,56,94,93,82,65,66,51,93,87,95,65
1504,Arts,58,57,60,90,92,97,64,72,45,90,85,85,61
1505,Arts,41,42,59,96,90,90,68,67,59,88,80,94,71
1506,Arts,50,58,42,90,84,98,68,61,52,98,91,89,67
1507,Arts,42,47,54,89,80,87,72,66,42,89,86,100,71
1508,Arts,54,51,47,80,97,87,61,78,48,84,89,82,67
1509,Arts,54,40,52,85,90,89,60,65,42,90,98,87,80
1510,Arts,40,40,51,98,83,86,65,80,48,98,95,86,71
1511,Arts,57,54,40,99,88,85,67,61,45,89,96,86,63
1512,Arts,57,41,53,86,83,85,76,74,54,82,81,87,63
1513,Arts,59,59,41,88,97,89,64,78,46,85,97,94,68
1514,Arts,52,54,59,83,87,94,67,75,45,92,92,94,75
1515,Arts,50,55,52,100,91,93,63,68,53,86,85,88,66
1516,Arts,43,51,54,80,94,99,71,78,46,84,87,81,69
1517,Arts,56,60,42,87,87,90,67,77,42,93,91,84,68
1518,Arts,58,47,42,96,90,93,64,73,51,99,83,80,61
1519,Arts,56,56,57,97,100,82,75,68,55,95,82,100,75
1520,Arts,54,48,60,98,100,83,64,65,56,96,97,91,66
1521,Arts,54,58,44,82,100,95,73,74,47,80,88,96,62
1522,Arts,49,49,57,88,94,88,79,70,52,83,94,80,61
1523,Arts,60,56,56,96,82,92,77,63,53,98,89,80,75
1524,Arts,41,55,48,97,87,97,63,77,56,83,89,83,60
1525,Arts,54,40,59,82,99,83,74,62,45,96,90,81,77
1526,Arts,50,60,56,89,93,82,79,72,54,87,80,87,76
1527,Arts,51,58,50,82,80,99,67,63,45,96,98,93,63
1528,Arts,42,42,50,80,98,80,65,65,58,92,86,89,64
1529,Arts,50,52,60,89,96,97,70,60,51,98,93,99,62
1530,Arts,51,49,55,89,83,89,79,78,58,97,92,94,72
1531,Arts,59,41,47,82,82,87,66,80,47,82,95,86,73
1532,Arts,48,40,40,98,87,80,70,60,55,83,94,98,63
1533,Arts,54,45,53,85,89,88,68,72,58,99,95,92,69
1534,Arts,55,60,42,93,94,94,76,75,40,94,89,90,68
1535,Arts,45,56,42,94,100,94,62,79,54,92,94,98,65
1536,Arts,54,48,47,81,90,94,63,72,55,85,83,91,63
1537,Arts,47,56,42,84,95,83,75,60,53,82,80,97,61
1538,Arts,53,51,56,94,89,99,66,63,45,97,83,99,62
1539,Arts,49,51,42,88,85,90,70,76,56,93,97,90,75
1540,Arts,42,57,59,91,98,97,70,70,59,95,95,87,79
1541,Arts,55,51,58,95,100,96,62,64,52,99,98,85,78
1542,Arts,58,52,44,99,84,90,67,73,47,87,96,100,65
1543,Arts,51,44,46,93,91,81,67,73,55,100,98,93,70
1544,Arts,56,53,44,90,84,91,65,72,42,91,85,84,67
1545,Arts,41,43,44,87,86,84,63,79,46,80,90,93,77
1546,Arts,40,60,55,84,87,85,61,60,54,94,81,80,80
1547,Arts,40,46,47,81,82,94,71,73,49,93,82,81,71
1548,Arts,45,45,44,92,83,89,76,67,40,84,96,82,71
1549,Arts,41,52,51,85,93,85,69,67,50,97,84,100,71
1550,Arts,53,44,44,94,87,87,70,76,55,99,89,89,75
1551,Arts,42,45,49,92,92,99,75,61,57,93,84,94,63
1552,Arts,58,58,47,85,93,92,74,78,51,82,86,92,70
1553,Arts,49,51,54,90,80,87,68,72,49,96,91,87,78
1554,Arts,45,43,50,93,93,96,73,66,53,80,93,93,75
1555,Arts,41,45,53,87,100,97,69,79,48,83,97,87,74
1556,Arts,41,51,48,83,84,96,80,69,51,88,85,83,75
1557,Arts,55,48,52,89,89,98,60,69,55,80,93,99,63
1558,Arts,56,50,54,85,82,83,60,71,49,84,80,83,70
1559,Arts,49,53,52,100,97,86,72,72,41,97,92,95,77
1560,Arts,58,49,51,91,98,91,78,76,51,93,84,89,64
1561,Arts,40,60,47,82,94,95,75,71,56,94,84,83,60
1562,Arts,51,54,55,94,82,82,72,78,43,85,80,97,78
1563,Arts,55,49,45,98,90,89,66,68,60,90,98,100,67
1564,Arts,44,48,53,83,89,88,74,80,47,91,82,81,62
1565,Arts,41,43,51,94,80,85,77,73,42,95,99,80,75
1566,Arts,55,59,57,88,95,94,73,60,40,96,99,91,63
1567,Arts,54,54,59,90,100,80,67,78,47,91,89,99,70
1568,Arts,46,42,55,88,100,95,65,79,50,96,97,83,70
1569,Arts,50,45,57,83,97,100,60,64,49,95,93,98,70
1570,Arts,59,46,42,90,91,95,61,68,42,90,80,84,64
1571,Arts,40,46,58,88,85,80,75,80,57,99,96,82,71
1572,Arts,43,40,50,82,100,93,78,60,57,99,84,80,67
1573,Arts,43,40,60,84,95,92,63,78,45,97,87,98,75
1574,Arts,60,55,55,81,86,93,74,63,60,91,100,93,70
1575,Arts,43,43,48,94,95,93,66,66,46,91,98,97,76
1576,Arts,59,46,41,82,87,96,75,61,58,100,92,89,71
1577,Arts,44,50,49,91,88,84,62,63,49,89,90,95,76
1578,Arts,47,41,53,97,91,96,75,62,40,80,83,97,65
1579,Arts,43,40,44,97,98,84,74,77,60,99,88,94,79
1580,Arts,51,43,41,95,94,97,65,79,42,81,83,90,60
1581,Arts,57,56,49,87,80,80,79,63,46,100,83,93,78
1582,Arts,53,58,44,85,85,82,65,79,52,97,83,81,63
1583,Arts,52,50,50,96,94,85,72,70,52,87,87,82,68
1584,Arts,46,55,59,97,86,81,80,66,57,95,92,85,71
1585,Arts,54,45,59,95,83,97,62,61,48,92,80,83,73
1586,Arts,59,58,54,82,91,85,74,70,56,89,93,83,77
1587,Arts,49,46,53,87,89,85,72,67,43,95,97,99,72
1588,Arts,53,44,46,85,92,85,80,77,53,90,86,82,73
1589,Arts,42,51,49,100,82,91,75,63,55,94,90,93,79
1590,Arts,46,40,44,93,90,81,66,80,53,97,94,89,69
1591,Arts,52,55,55,100,84,93,68,74,51,81,88,89,64
1592,Arts,44,56,49,96,93,86,76,68,56,88,100,83,73
1593,Arts,44,48,45,96,93,85,72,73,42,80,84,92,68
1594,Arts,47,44,58,88,84,83,80,70,55,85,88,88,79
1595,Arts,40,45,41,95,91,82,61,62,49,91,98,84,60
1596,Arts,48,44,56,80,91,91,73,78,45,83,95,94,79
1597,Arts,41,44,46,95,87,85,65,75,48,99,80,89,80
1598,Arts,41,59,60,96,94,94,73,77,60,81,81,93,79
1599,Arts,50,58,59,87,100,90,76,70,57,98,90,89,72
1600,Arts,45,54,49,93,82,95,63,71,48,85,90,96,65
1601,Vocational,52,42,43,80,59,52,48,78,98,50,78,48,86
1602,Vocational,45,54,43,71,45,43,52,80,82,50,76,42,84
1603,Vocational,52,41,60,61,56,54,59,69,86,50,68,60,80
1604,Vocational,42,56,43,65,40,55,57,78,80,41,69,41,93
1605,Vocational,52,48,58,72,55,45,43,65,94,43,76,45,98
1606,Vocational,59,49,44,79,57,40,41,75,80,45,61,50,96
1607,Vocational,48,51,60,76,40,43,57,73,95,54,78,52,82
1608,Vocational,58,60,54,71,41,53,60,75,91,49,60,57,90
1609,Vocational,45,43,53,70,58,48,40,73,97,43,78,46,80
1610,Vocational,55,55,56,74,56,53,60,70,96,54,68,50,82
1611,Vocational,43,40,50,63,45,49,41,63,98,48,74,42,83
1612,Vocational,46,59,59,65,40,43,42,60,92,52,67,59,80
1613,Vocational,45,58,40,80,45,60,57,73,84,43,62,44,97
1614,Vocational,46,42,43,70,46,50,40,71,97,50,80,52,85
1615,Vocational,54,51,57,80,50,54,51,62,91,44,78,60,93
1616,Vocational,52,52,48,75,49,41,57,64,80,59,74,53,85
1617,Vocational,52,51,45,74,44,52,40,67,80,43,66,54,96
1618,Vocational,60,60,53,76,57,43,46,75,86,52,80,55,80
1619,Vocational,58,42,56,75,55,42,49,62,80,60,68,51,80
1620,Vocational,57,46,60,65,49,49,54,80,91,48,66,60,92
1621,Vocational,57,44,52,61,55,58,56,68,83,47,62,51,81
1622,Vocational,52,42,59,71,56,44,51,75,99,51,76,55,81
1623,Vocational,49,60,44,79,54,55,59,62,83,52,74,46,82
1624,Vocational,45,52,42,69,58,48,50,63,87,57,79,59,80
1625,Vocational,41,54,50,79,58,58,59,63,97,53,78,40,99
1626,Vocational,51,44,40,67,59,46,57,72,94,47,64,53,92
1627,Vocational,46,53,59,80,56,43,45,62,86,45,62,40,95
1628,Vocational,53,59,55,68,49,45,48,66,88,54,62,56,96
1629,Vocational,51,45,46,61,52,56,54,74,93,40,80,54,80
1630,Vocational,41,57,49,75,58,52,57,80,97,55,64,59,95
1631,Vocational,44,56,53,73,48,44,51,63,99,58,60,58,92
1632,Vocational,40,48,41,66,53,48,51,71,89,55,77,44,90
1633,Vocational,53,43,59,72,54,41,52,61,90,47,68,58,86
1634,Vocational,50,53,40,62,42,50,56,71,83,58,61,52,95
1635,Vocational,41,60,42,65,57,55,47,66,81,49,76,55,83
1636,Vocational,48,58,44,79,47,57,57,63,81,45,60,42,85
1637,Vocational,43,44,56,74,58,46,44,71,88,51,76,45,98
1638,Vocational,52,50,44,61,48,56,53,64,96,52,67,46,86
1639,Vocational,60,56,48,74,41,55,60,68,82,41,80,46,85
1640,Vocational,42,57,43,64,45,55,42,72,90,47,70,56,99
1641,Vocational,53,57,51,77,59,41,58,62,80,46,63,48,97
1642,Vocational,40,60,57,72,43,57,44,61,86,56,75,46,91
1643,Vocational,50,53,57,80,47,60,60,68,91,44,76,46,82
1644,Vocational,46,50,49,65,56,48,44,69,84,43,76,41,86
1645,Vocational,40,60,60,67,42,45,44,68,98,56,67,45,97
1646,Vocational,46,55,57,78,59,57,49,62,80,41,61,52,81
1647,Vocational,57,60,55,66,60,41,54,63,88,53,80,58,87
1648,Vocational,60,47,42,65,41,51,59,69,100,51,67,40,89
1649,Vocational,47,49,59,74,58,43,40,68,80,47,79,57,80
1650,Vocational,46,43,57,61,46,54,58,76,80,46,69,55,96
1651,Vocational,55,46,57,67,57,40,58,79,93,41,76,47,90
1652,Vocational,41,55,46,74,57,46,49,79,85,44,70,44,88
1653,Vocational,53,52,53,74,51,43,41,77,80,60,75,56,84
1654,Vocational,58,58,53,75,54,48,42,65,86,54,80,53,91
1655,Vocational,50,58,57,73,50,49,45,69,80,51,61,45,82
1656,Vocational,57,53,48,64,43,55,57,61,90,57,64,43,98
1657,Vocational,54,49,56,78,43,47,46,77,82,60,69,49,88
1658,Vocational,59,47,46,72,50,50,52,68,88,40,78,40,81
1659,Vocational,59,41,54,62,57,60,53,64,97,46,75,53,88
1660,Vocational,43,47,55,64,43,40,47,60,83,48,68,52,88
1661,Vocational,53,49,49,71,51,58,46,65,81,52,60,48,82
1662,Vocational,55,60,48,68,42,41,57,62,89,55,74,43,85
1663,Vocational,40,53,59,63,60,47,40,74,98,52,71,59,82
1664,Vocational,50,40,48,64,53,41,59,65,85,45,62,52,94
1665,Vocational,46,46,46,70,56,48,48,67,90,40,66,41,90
1666,Vocational,48,59,58,65,47,43,46,66,84,46,61,55,98
1667,Vocational,46,54,52,73,41,44,42,62,86,46,79,60,83
1668,Vocational,48,57,60,61,50,47,42,70,96,57,72,51,85
1669,Vocational,56,41,48,77,42,50,40,79,95,45,71,43,88
1670,Vocational,43,51,53,75,48,46,44,75,97,58,69,40,98
1671,Vocational,60,49,41,72,50,43,44,71,94,54,67,56,99
1672,Vocational,56,53,55,68,53,54,58,66,94,55,67,41,93
1673,Vocational,51,48,53,74,56,55,44,65,86,47,63,60,97
1674,Vocational,60,43,55,65,58,54,53,77,99,46,64,58,92
1675,Vocational,57,50,51,61,59,48,41,66,85,52,69,58,85
1676,Vocational,58,45,55,76,40,53,56,68,89,53,80,55,86
1677,Vocational,60,52,57,78,54,51,41,74,89,59,72,55,88
1678,Vocational,49,40,41,66,51,53,53,72,87,53,73,42,80
1679,Vocational,40,52,50,78,41,46,58,62,84,41,61,57,84
1680,Vocational,49,48,52,68,44,43,49,68,89,43,65,55,83
1681,Vocational,51,50,50,74,56,42,49,60,94,43,65,58,83
1682,Vocational,58,60,53,72,54,44,49,73,84,60,67,50,97
1683,Vocational,50,57,57,74,54,47,58,68,83,59,77,47,89
1684,Vocational,48,54,56,65,55,55,51,64,87,49,69,40,90
1685,Vocational,46,56,44,67,48,53,53,69,96,54,66,40,86
1686,Vocational,49,49,47,76,44,42,51,64,94,48,67,52,86
1687,Vocational,54,42,52,69,44,40,58,63,100,59,65,52,87
1688,Vocational,42,51,54,64,52,56,60,60,91,44,70,59,100
1689,Vocational,57,45,49,79,56,58,45,74,100,58,70,53,89
1690,Vocational,57,60,45,76,58,52,46,66,89,47,64,41,87
1691,Vocational,47,60,40,72,54,55,48,63,84,43,69,54,100
1692,Vocational,57,42,46,72,53,50,46,66,83,49,80,40,86
1693,Vocational,58,45,47,74,44,44,46,75,85,45,69,50,85
1694,Vocational,60,44,56,67,43,47,60,69,89,44,69,51,90
1695,Vocational,51,58,47,64,51,44,48,80,88,55,72,53,99
1696,Vocational,57,42,47,70,45,54,40,68,92,50,66,56,99
